Year;Quarter;Month;Hour;Category;Sales;Cost
2007;Q3 2007;Aug 2007;20:00;international;8649.599999999991;4169.520000000004
2007;Q3 2007;Sep 2007;20:00;international;2018.7000000000005;1010.4299999999998
2006;Q3 2006;Jul 2006;11:00;international;2797.3000000000006;1520.3500000000001
2006;Q3 2006;Jul 2006;09:00;international;99.9;51.6
2006;Q3 2006;Aug 2006;21:00;international;227.32;0.0
2006;Q3 2006;Aug 2006;10:00;international;567.12;293.14
2006;Q2 2006;Jun 2006;16:00;international;1289.1000000000001;703.5400000000001
2006;Q3 2006;Jul 2006;21:00;international;1349.1000000000001;716.98
2006;Q3 2006;Sep 2006;15:00;international;269.8;139.2
2006;Q3 2006;Sep 2006;10:00;international;249.8;139.2
2006;Q2 2006;Jun 2006;22:00;international;699.5;350.90999999999997
2006;Q2 2006;Jun 2006;10:00;international;939.3;578.0300000000001
2006;Q2 2006;Jun 2006;12:00;international;2998.000000000001;1621.0300000000004
2006;Q3 2006;Sep 2006;16:00;international;609.6;314.28000000000003
2007;Q2 2007;May 2007;08:00;international;99.9;53.4
2007;Q3 2007;Jul 2007;21:00;international;3567.700000000001;1770.5200000000002
2007;Q4 2007;Dec 2007;22:00;international;99.9;53.54
2007;Q3 2007;Jul 2007;22:00;international;2278.5000000000005;1179.1900000000003
2007;Q2 2007;May 2007;22:00;international;124.9;109.21000000000001
2008;Q1 2008;Jan 2008;22:00;skandinavisk;1898.7000000000005;1011.3200000000002
2007;Q1 2007;Jan 2007;21:00;klassisk;99.9;50.75
2006;Q3 2006;Sep 2006;08:00;games;299.9;137.48
2008;Q1 2008;Jan 2008;09:00;singles;65.9;148.25
2007;Q4 2007;Nov 2007;12:00;singles;1586.3900000000008;1263.0
2007;Q3 2007;Aug 2007;01:00;singles;139.5;49.8
2006;Q4 2006;Oct 2006;10:00;budget;50.0;86.15
2006;Q4 2006;Dec 2006;22:00;dance;4479.620000000001;2467.7999999999997
2008;Q2 2008;Apr 2008;08:00;games;200.0;97.67
2006;Q4 2006;Nov 2006;23:00;games;2119.6;1213.21
2006;Q1 2006;Jan 2006;10:00;pop/rock;529.7;0.0
2007;Q2 2007;Apr 2007;08:00;dance;169.9;88.0
2007;Q3 2007;Sep 2007;08:00;games;2029.4;1082.8500000000001
2007;Q4 2007;Oct 2007;23:00;games;2809.4;1574.7300000000002
2007;Q4 2007;Dec 2007;08:00;games;5791.139999999999;3315.23
2007;Q2 2007;Jun 2007;08:00;skandinavisk;939.4;496.6
2006;Q3 2006;Aug 2006;04:00;skandinavisk;80.0;0.0
2008;Q1 2008;Mar 2008;14:00;budget;100.0;24.45
2006;Q4 2006;Dec 2006;14:00;budget;5.0;24.45
2006;Q3 2006;Aug 2006;05:00;dvd/video;149.9;0.0
2006;Q3 2006;Sep 2006;08:00;merchandise;40.0;19.8
2006;Q3 2006;Aug 2006;07:00;merchandise;20.0;0.0
2006;Q3 2006;Sep 2006;11:00;singles;400.4499999999998;359.61
2007;Q4 2007;Nov 2007;21:00;dance;2425.7700000000013;1376.08
2006;Q1 2006;Jan 2006;11:00;games;829.9;0.0
2008;Q1 2008;Mar 2008;23:00;games;599.9;342.59000000000003
2006;Q3 2006;Sep 2006;18:00;singles;748.6599999999996;608.94
2007;Q3 2007;Aug 2007;21:00;dance;2288.5000000000005;1124.03
2006;Q4 2006;Dec 2006;22:00;singles;421.5299999999999;201.64000000000001
2007;Q1 2007;Jan 2007;08:00;merchandise;99.80000000000001;40.23
2007;Q3 2007;Jul 2007;14:00;budget;25.0;25.48
2008;Q1 2008;Feb 2008;20:00;dance;5336.919999999999;2967.5600000000004
2008;Q2 2008;Apr 2008;15:00;dance;2632.630000000001;1334.9600000000003
2007;Q1 2007;Feb 2007;22:00;budget;60.0;116.48
2007;Q3 2007;Sep 2007;14:00;singles;3777.540000000019;2976.38
2006;Q4 2006;Nov 2006;06:00;dvd/video;789.6999999999999;441.39
2006;Q3 2006;Sep 2006;09:00;dance;1099.3;610.56
2008;Q1 2008;Mar 2008;21:00;skandinavisk;1208.3000000000002;699.3800000000001
2006;Q3 2006;Sep 2006;15:00;singles;1349.5500000000002;921.81
2006;Q3 2006;Aug 2006;23:00;singles;139.84000000000003;70.47
2006;Q2 2006;Jun 2006;09:00;singles;917.5299999999995;490.6
2006;Q4 2006;Oct 2006;19:00;jazz/blues;5714.019999999999;3109.0299999999997
2007;Q3 2007;Sep 2007;09:00;jazz/blues;2898.2000000000007;1506.94
2006;Q3 2006;Aug 2006;04:00;jazz/blues;149.9;0.0
2006;Q3 2006;Sep 2006;19:00;jazz/blues;319.8;165.54000000000002
2008;Q1 2008;Jan 2008;22:00;blancs;4299.7;2971.38
2006;Q3 2006;Sep 2006;20:00;blancs;149.9;68.22
2006;Q1 2006;Jan 2006;13:00;blancs;149.9;0.0
2006;Q3 2006;Sep 2006;22:00;blancs;149.9;68.22
2007;Q3 2007;Sep 2007;23:00;blancs;149.9;59.35
2006;Q4 2006;Dec 2006;23:00;skandinavisk;15133.119999999979;7453.220000000001
2006;Q3 2006;Sep 2006;10:00;klassisk;119.9;57.42
2008;Q2 2008;Apr 2008;16:00;klassisk;1423.8000000000002;1035.6399999999999
2007;Q4 2007;Dec 2007;10:00;singles;684.4599999999997;429.96000000000004
2007;Q3 2007;Jul 2007;22:00;singles;378.91999999999996;160.43
2007;Q2 2007;Apr 2007;10:00;singles;1855.770000000001;1260.4599999999996
2006;Q2 2006;Jun 2006;22:00;jazz/blues;289.82;174.07999999999998
2006;Q4 2006;Oct 2006;22:00;jazz/blues;589.7;278.15
2007;Q4 2007;Nov 2007;08:00;merchandise;89.69999999999999;9.0
2008;Q1 2008;Feb 2008;05:00;merchandise;10.0;3.0
2006;Q3 2006;Aug 2006;04:00;merchandise;29.9;0.0
2006;Q3 2006;Aug 2006;06:00;merchandise;29.9;0.0
2006;Q4 2006;Dec 2006;02:00;merchandise;10.0;0.0
2007;Q2 2007;Apr 2007;07:00;merchandise;29.9;3.0
2006;Q4 2006;Oct 2006;11:00;international;1679.0000000000002;847.34
2006;Q4 2006;Oct 2006;21:00;international;489.70000000000005;232.72000000000003
2006;Q4 2006;Nov 2006;22:00;international;509.70000000000005;262.20000000000005
2006;Q2 2006;Jun 2006;08:00;international;299.8;176.22
2006;Q3 2006;Sep 2006;13:00;international;859.5;432.46
2006;Q2 2006;Jun 2006;09:00;international;299.8;176.22
2006;Q3 2006;Sep 2006;09:00;international;169.9;87.54
2006;Q3 2006;Sep 2006;18:00;international;169.9;87.54
2006;Q3 2006;Jul 2006;01:00;pop/rock;769.5;420.32
2006;Q3 2006;Sep 2006;22:00;jazz/blues;269.8;140.42000000000002
2006;Q1 2006;Jan 2006;13:00;games;1879.5;0.0
2008;Q1 2008;Mar 2008;22:00;international;224.84;127.71000000000001
2007;Q1 2007;Jan 2007;22:00;international;299.8;57.44
2007;Q4 2007;Nov 2007;22:00;international;149.9;57.31
2007;Q4 2007;Dec 2007;13:00;international;24540.21000000005;11773.899999999976
2008;Q2 2008;Apr 2008;16:00;singles;28.0;66.12
2008;Q2 2008;Apr 2008;19:00;singles;6.0;6.13
2007;Q2 2007;Jun 2007;00:00;singles;40.019999999999996;60.11
2007;Q2 2007;May 2007;03:00;dvd/video;769.6999999999999;0.0
2006;Q4 2006;Nov 2006;22:00;singles;239.32;118.14
2006;Q3 2006;Jul 2006;00:00;pop/rock;1049.3999999999999;562.73
2006;Q1 2006;Jan 2006;17:00;pop/rock;1828.7000000000005;0.0
2007;Q2 2007;Apr 2007;21:00;dance;1569.0000000000002;799.7700000000001
2008;Q1 2008;Mar 2008;20:00;international;699.5;365.78000000000003
2006;Q3 2006;Aug 2006;03:00;games;899.9;0.0
2008;Q1 2008;Feb 2008;06:00;klassisk;169.9;87.99
2006;Q4 2006;Dec 2006;07:00;pop/rock;239.8;123.12
2007;Q4 2007;Nov 2007;21:00;skandinavisk;8542.119999999994;4627.249999999998
2006;Q4 2006;Oct 2006;09:00;dance;2898.100000000001;1663.83
2006;Q3 2006;Sep 2006;10:00;dance;2148.6000000000004;1212.61
2007;Q1 2007;Mar 2007;21:00;dance;1838.8000000000004;1030.1100000000001
2007;Q2 2007;Jun 2007;08:00;dance;579.6;295.02
2007;Q2 2007;Apr 2007;09:00;dance;1726.4200000000003;894.4399999999999
2007;Q3 2007;Aug 2007;03:00;dance;119.9;49.51
2008;Q1 2008;Jan 2008;09:00;dance;7184.209999999995;3865.89
2006;Q3 2006;Jul 2006;00:00;singles;29.9;10.0
2006;Q2 2006;Jun 2006;08:00;singles;269.12;110.0
2006;Q3 2006;Sep 2006;08:00;singles;59.8;19.98
2006;Q3 2006;Sep 2006;21:00;singles;179.5;69.96000000000001
2006;Q3 2006;Aug 2006;21:00;jazz/blues;779.6999999999999;378.51
2007;Q4 2007;Nov 2007;10:00;singles;478.6999999999999;278.71
2007;Q2 2007;Jun 2007;20:00;budget;25.0;89.95
2007;Q2 2007;May 2007;09:00;jazz/blues;3607.900000000001;1968.1899999999998
2007;Q3 2007;Jul 2007;09:00;singles;289.64999999999986;305.0
2006;Q3 2006;Sep 2006;22:00;singles;79.9;51.47
2008;Q1 2008;Mar 2008;20:00;dance;4496.730000000001;2363.87
2008;Q1 2008;Feb 2008;09:00;international;1459.1000000000001;765.38
2006;Q3 2006;Jul 2006;23:00;international;169.9;89.42
2006;Q3 2006;Aug 2006;01:00;international;169.9;88.31
2008;Q1 2008;Feb 2008;22:00;singles;3.0;10.0
2006;Q3 2006;Aug 2006;00:00;singles;0.11;20.0
2007;Q3 2007;Sep 2007;09:00;singles;339.54999999999984;370.0
2006;Q4 2006;Nov 2006;09:00;jazz/blues;6276.119999999997;3471.5299999999997
2006;Q4 2006;Oct 2006;00:00;skandinavisk;329.8;181.03
2006;Q3 2006;Sep 2006;10:00;jazz/blues;509.70000000000005;261.6
2006;Q2 2006;Jun 2006;23:00;skandinavisk;159.9;84.7
2006;Q1 2006;Jan 2006;13:00;pop/rock;1528.9000000000003;0.0
2006;Q3 2006;Jul 2006;08:00;singles;29.91;20.04
2006;Q3 2006;Aug 2006;01:00;singles;15.0;0.0
2007;Q4 2007;Dec 2007;22:00;dance;8054.799999999993;4191.259999999998
2006;Q2 2006;Jun 2006;08:00;dance;299.8;176.0
2006;Q3 2006;Sep 2006;23:00;pop/rock;489.70000000000005;265.71000000000004
2006;Q3 2006;Aug 2006;04:00;singles;0.1;0.0
2007;Q3 2007;Aug 2007;04:00;skandinavisk;169.9;96.76
2006;Q3 2006;Jul 2006;08:00;skandinavisk;509.70000000000005;269.22
2007;Q3 2007;Sep 2007;07:00;merchandise;119.80000000000001;55.0
2007;Q2 2007;Jun 2007;08:00;games;1254.62;760.8100000000001
2006;Q4 2006;Nov 2006;08:00;skandinavisk;4713.620000000001;2651.9699999999993
2007;Q3 2007;Aug 2007;09:00;singles;169.65999999999997;159.79
2006;Q4 2006;Dec 2006;22:00;jazz/blues;1738.9000000000003;961.13
2006;Q4 2006;Nov 2006;07:00;dvd/video;2019.0000000000005;1087.0
2006;Q3 2006;Jul 2006;00:00;dvd/video;179.9;95.0
2007;Q3 2007;Jul 2007;09:00;budget;50.0;57.31
2008;Q1 2008;Jan 2008;10:00;budget;40.0;57.31
2007;Q3 2007;Jul 2007;10:00;budget;50.0;57.31
2006;Q3 2006;Sep 2006;11:00;international;169.9;85.0
2006;Q4 2006;Dec 2006;23:00;international;169.9;98.1
2007;Q2 2007;May 2007;22:00;jazz/blues;339.8;170.87
2007;Q2 2007;Apr 2007;22:00;jazz/blues;1209.3000000000002;655.39
2006;Q4 2006;Dec 2006;23:00;dance;1831.3200000000004;891.77
2006;Q3 2006;Aug 2006;23:00;dance;179.9;96.3
2007;Q1 2007;Jan 2007;22:00;singles;139.5;41.46
2007;Q3 2007;Sep 2007;01:00;dance;919.3;522.46
2006;Q3 2006;Sep 2006;20:00;dance;2138.6000000000004;1216.06
2007;Q2 2007;Apr 2007;23:00;dance;169.9;85.92
2007;Q3 2007;Sep 2007;23:00;skandinavisk;1019.3;565.28
2007;Q3 2007;Aug 2007;04:00;games;1889.3000000000002;836.51
2007;Q4 2007;Nov 2007;01:00;dvd/video;809.8;412.06
2006;Q3 2006;Aug 2006;07:00;pop/rock;99.9;0.0
2008;Q1 2008;Mar 2008;23:00;dance;169.9;89.89
2006;Q4 2006;Nov 2006;22:00;dance;769.5;417.87
2006;Q3 2006;Aug 2006;06:00;singles;0.1;0.0
2008;Q2 2008;Apr 2008;21:00;games;1222.12;647.09
2006;Q4 2006;Oct 2006;01:00;pop/rock;419.72;255.02
2006;Q1 2006;Jan 2006;18:00;pop/rock;589.6;0.0
2006;Q3 2006;Aug 2006;08:00;dance;169.9;90.2
2007;Q2 2007;May 2007;00:00;skandinavisk;329.8;0.0
2007;Q3 2007;Aug 2007;01:00;skandinavisk;1179.2;648.28
2006;Q1 2006;Jan 2006;19:00;pop/rock;479.70000000000005;0.0
2007;Q4 2007;Oct 2007;21:00;dance;3017.810000000001;1679.73
2006;Q4 2006;Dec 2006;00:00;dance;299.8;173.92000000000002
2006;Q4 2006;Oct 2006;08:00;dance;299.8;86.63
2007;Q4 2007;Oct 2007;09:00;dance;3562.3100000000018;2007.1599999999999
2007;Q2 2007;May 2007;02:00;singles;109.80000000000001;0.0
2007;Q2 2007;Jun 2007;09:00;singles;418.8499999999998;298.92
2006;Q4 2006;Nov 2006;08:00;dance;619.6;354.75
2006;Q4 2006;Dec 2006;07:00;dvd/video;1049.8;582.8
2007;Q1 2007;Jan 2007;01:00;dvd/video;649.9;0.0
2006;Q4 2006;Nov 2006;08:00;singles;369.13999999999993;229.26999999999998
2006;Q4 2006;Oct 2006;08:00;singles;59.81;10.0
2006;Q4 2006;Dec 2006;23:00;singles;149.54;97.28999999999999
2006;Q4 2006;Oct 2006;07:00;singles;29.9;10.0
2006;Q3 2006;Sep 2006;08:00;dance;127.42;88.0
2006;Q4 2006;Nov 2006;23:00;dance;364.72;120.0
2008;Q2 2008;Apr 2008;15:00;jazz/blues;1388.9;733.19
2008;Q2 2008;Apr 2008;13:00;jazz/blues;1118.8999999999999;551.99
2007;Q2 2007;Apr 2007;21:00;jazz/blues;1151.72;774.86
2007;Q1 2007;Feb 2007;08:00;jazz/blues;80.0;88.11
2007;Q3 2007;Jul 2007;01:00;skandinavisk;329.8;172.04
2007;Q3 2007;Aug 2007;23:00;skandinavisk;989.4;419.57000000000005
2007;Q3 2007;Aug 2007;03:00;skandinavisk;479.70000000000005;242.33
2007;Q3 2007;Jul 2007;03:00;skandinavisk;799.5;433.29999999999995
2007;Q3 2007;Aug 2007;00:00;skandinavisk;949.4;514.54
2007;Q1 2007;Feb 2007;09:00;singles;219.32;93.62
2006;Q1 2006;Jan 2006;19:00;games;299.9;0.0
2006;Q4 2006;Oct 2006;23:00;dance;469.70000000000005;266.76
2008;Q1 2008;Feb 2008;07:00;skandinavisk;1479.1000000000001;791.7600000000001
2006;Q4 2006;Dec 2006;08:00;skandinavisk;1948.8000000000004;1026.6
2006;Q4 2006;Oct 2006;08:00;skandinavisk;759.5999999999999;344.56999999999994
2006;Q4 2006;Oct 2006;23:00;skandinavisk;1079.3;604.27
2006;Q4 2006;Oct 2006;07:00;skandinavisk;449.70000000000005;253.92000000000002
2006;Q1 2006;Jan 2006;11:00;skandinavisk;729.5;0.0
2006;Q1 2006;Jan 2006;12:00;skandinavisk;609.6;0.0
2006;Q1 2006;Jan 2006;15:00;skandinavisk;549.6;0.0
2006;Q1 2006;Jan 2006;17:00;skandinavisk;319.8;0.0
2006;Q1 2006;Jan 2006;13:00;skandinavisk;159.9;0.0
2006;Q1 2006;Jan 2006;16:00;skandinavisk;159.9;0.0
2007;Q2 2007;May 2007;03:00;skandinavisk;169.9;0.0
2008;Q2 2008;Apr 2008;11:00;jazz/blues;449.6;236.3
2008;Q1 2008;Jan 2008;20:00;jazz/blues;2558.2000000000007;1234.5
2007;Q2 2007;Jun 2007;21:00;jazz/blues;1319.2;681.84
2008;Q1 2008;Feb 2008;06:00;skandinavisk;639.6;337.93
2006;Q1 2006;Jan 2006;11:00;pop/rock;799.51;0.0
2007;Q4 2007;Nov 2007;20:00;international;1969.1000000000004;993.8
2006;Q1 2006;Jan 2006;16:00;games;1579.6;0.0
2007;Q3 2007;Jul 2007;23:00;skandinavisk;1509.0000000000002;649.16
2008;Q2 2008;Apr 2008;19:00;dance;2250.8000000000006;1109.46
2007;Q4 2007;Nov 2007;08:00;dance;99.91000000000001;64.83
2007;Q3 2007;Jul 2007;04:00;dance;249.8;142.89
2007;Q2 2007;May 2007;03:00;dance;339.8;0.0
2007;Q1 2007;Jan 2007;09:00;singles;279.15999999999997;185.95
2007;Q3 2007;Jul 2007;09:00;dance;4834.42;2621.64
2007;Q3 2007;Sep 2007;02:00;skandinavisk;479.70000000000005;255.32
2007;Q1 2007;Jan 2007;08:00;skandinavisk;179.9;95.99
2006;Q4 2006;Oct 2006;00:00;games;1299.6999999999998;752.84
2007;Q1 2007;Jan 2007;05:00;games;299.9;161.04
2006;Q4 2006;Oct 2006;07:00;games;899.8;337.5
2007;Q3 2007;Jul 2007;03:00;jazz/blues;319.8;170.45
2006;Q4 2006;Nov 2006;08:00;jazz/blues;159.9;88.0
2007;Q1 2007;Jan 2007;23:00;jazz/blues;129.9;88.0
2006;Q1 2006;Jan 2006;11:00;singles;0.01;0.0
2006;Q4 2006;Nov 2006;00:00;dvd/video;179.9;85.0
2007;Q1 2007;Jan 2007;23:00;singles;82.22;19.990000000000002
2007;Q1 2007;Feb 2007;22:00;singles;30.000000000000004;108.62
2006;Q1 2006;Jan 2006;18:00;skandinavisk;129.9;0.0
2006;Q1 2006;Jan 2006;14:00;skandinavisk;309.8;0.0
2006;Q4 2006;Nov 2006;06:00;skandinavisk;159.9;86.24
2006;Q1 2006;Jan 2006;10:00;skandinavisk;259.8;0.0
2008;Q1 2008;Jan 2008;08:00;games;1099.5;560.46
2007;Q1 2007;Jan 2007;07:00;games;299.9;173.46
2007;Q1 2007;Jan 2007;06:00;merchandise;79.9;39.48
2007;Q3 2007;Jul 2007;21:00;singles;459.0199999999998;389.43
2007;Q3 2007;Sep 2007;21:00;singles;99.92;80.01
2007;Q3 2007;Jul 2007;02:00;skandinavisk;169.9;96.32
2007;Q3 2007;Aug 2007;23:00;blancs;1399.9;956.11
2007;Q3 2007;Aug 2007;06:00;games;429.9;239.13
2008;Q1 2008;Feb 2008;07:00;merchandise;2019.8000000000002;1398.81
2006;Q1 2006;Jan 2006;17:00;games;429.9;0.0
2007;Q2 2007;Jun 2007;16:00;Membercard;169.9;88.21
2007;Q2 2007;Apr 2007;15:00;Membercard;169.9;88.21
2007;Q3 2007;Jul 2007;16:00;Membercard;169.9;88.21
2007;Q4 2007;Dec 2007;13:00;Membercard;169.9;88.7
2007;Q4 2007;Dec 2007;12:00;Membercard;169.9;88.7
2008;Q1 2008;Mar 2008;18:00;Membercard;169.9;88.7
2007;Q4 2007;Oct 2007;16:00;Membercard;149.9;88.7
2007;Q2 2007;Apr 2007;13:00;Membercard;149.9;88.21
2007;Q3 2007;Aug 2007;16:00;Membercard;339.8;177.4
2006;Q4 2006;Dec 2006;15:00;Membercard;434.71000000000004;264.36
2006;Q4 2006;Dec 2006;14:00;Membercard;599.6;352.5400000000001
2006;Q4 2006;Dec 2006;17:00;Membercard;299.8;176.27
2006;Q4 2006;Dec 2006;16:00;Membercard;899.4;528.6300000000001
2006;Q4 2006;Dec 2006;20:00;Membercard;149.9;88.09
2006;Q4 2006;Nov 2006;19:00;Membercard;599.6;352.2
2006;Q4 2006;Nov 2006;20:00;Membercard;262.32;176.1
2006;Q4 2006;Nov 2006;13:00;Membercard;694.54;440.33000000000004
2006;Q4 2006;Dec 2006;12:00;Membercard;299.8;176.36
2006;Q4 2006;Dec 2006;18:00;Membercard;149.9;88.18
2006;Q4 2006;Nov 2006;11:00;Membercard;299.8;176.1
2006;Q4 2006;Nov 2006;18:00;Membercard;449.70000000000005;264.15
2006;Q4 2006;Dec 2006;19:00;Membercard;149.9;88.18
2006;Q4 2006;Nov 2006;15:00;Membercard;299.8;176.1
2006;Q4 2006;Nov 2006;12:00;Membercard;149.9;88.05
2006;Q4 2006;Nov 2006;14:00;Membercard;374.74;264.19
2006;Q4 2006;Nov 2006;10:00;Membercard;149.9;88.05
2006;Q4 2006;Dec 2006;13:00;Membercard;1011.8199999999999;617.1700000000001
2006;Q4 2006;Dec 2006;23:00;Membercard;149.9;88.18
2007;Q1 2007;Jan 2007;11:00;Membercard;469.70000000000005;264.54
2007;Q1 2007;Jan 2007;13:00;Membercard;299.8;176.36
2007;Q1 2007;Jan 2007;17:00;Membercard;169.9;88.18
2006;Q4 2006;Dec 2006;11:00;Membercard;149.9;88.18
2007;Q3 2007;Jul 2007;13:00;Membercard;149.9;88.21
2007;Q2 2007;Apr 2007;14:00;Membercard;149.9;88.21
2007;Q2 2007;Jun 2007;18:00;Membercard;169.9;88.21
2007;Q4 2007;Dec 2007;19:00;Membercard;169.9;88.7
2007;Q4 2007;Dec 2007;15:00;Membercard;169.9;88.7
2007;Q1 2007;Feb 2007;18:00;Membercard;127.42;88.21
2007;Q2 2007;May 2007;12:00;Membercard;169.9;88.21
2007;Q1 2007;Feb 2007;15:00;Membercard;149.9;88.21
2007;Q1 2007;Mar 2007;13:00;Membercard;40.0;88.21
2007;Q1 2007;Mar 2007;20:00;Membercard;169.9;88.21
2007;Q3 2007;Jul 2007;09:00;Membercard;169.9;88.21
2007;Q2 2007;May 2007;14:00;Membercard;169.9;88.21
2007;Q2 2007;Apr 2007;17:00;Membercard;169.9;88.21
2007;Q1 2007;Mar 2007;22:00;Membercard;169.9;88.21
2007;Q3 2007;Aug 2007;22:00;Membercard;169.9;88.7
2007;Q3 2007;Jul 2007;20:00;Membercard;169.9;88.21
2008;Q2 2008;Apr 2008;13:00;dance;3441.740000000002;1753.4800000000007
2007;Q3 2007;Aug 2007;02:00;dance;249.8;141.01
2007;Q1 2007;Feb 2007;21:00;singles;149.51999999999998;69.78
2007;Q1 2007;Jan 2007;08:00;singles;59.809999999999995;29.54
2007;Q2 2007;May 2007;23:00;singles;59.8;20.0
2006;Q1 2006;Jan 2006;10:00;games;774.8;0.0
2007;Q2 2007;Apr 2007;09:00;klassisk;159.9;87.65
2008;Q2 2008;Apr 2008;17:00;klassisk;709.4;531.8299999999999
2008;Q2 2008;Apr 2008;18:00;klassisk;809.3;608.15
2007;Q4 2007;Dec 2007;22:00;klassisk;6041.359999999997;3308.869999999999
2006;Q4 2006;Dec 2006;08:00;klassisk;159.9;89.39
2006;Q4 2006;Dec 2006;23:00;klassisk;479.62;268.7
2007;Q2 2007;Apr 2007;08:00;klassisk;159.9;87.65
2007;Q2 2007;Jun 2007;08:00;singles;109.80000000000001;69.43
2007;Q2 2007;Jun 2007;01:00;games;1079.6999999999998;583.85
2008;Q1 2008;Feb 2008;06:00;dance;519.6;420.53
2007;Q3 2007;Sep 2007;07:00;dance;249.8;136.63
2007;Q3 2007;Aug 2007;07:00;games;749.8;391.46000000000004
2007;Q2 2007;May 2007;07:00;games;479.9;259.03999999999996
2007;Q3 2007;Aug 2007;08:00;skandinavisk;1658.9000000000003;925.88
2008;Q1 2008;Mar 2008;22:00;dance;352.24;266.09000000000003
2007;Q3 2007;Sep 2007;07:00;games;2488.4;1359.1800000000003
2007;Q2 2007;May 2007;00:00;games;579.8;0.0
